ROMANIAN	FRENCH	ITALIAN	SPANISH	PORTUGUESE	LATIN-CORRECT
-	-	lamento	lamɛnto	lɐmeɪŋtʊ	laːmɛntʊm
-	lɑ̃p	lampada	lampaɾa	-	lampadɛm
-	-	lantʃare	lanθeaɾ	lɐ̃ŋsiaɹ	laŋkɛaːrɛ
-	-	-	lanθwela	-	laŋkɛɔlam
-	lɑ̃sje	-	lanθeɾo	lɐ̃ŋseɪɾʊ	laŋkɪaːrɪʊm
lindik	-	-	-	-	landiːkam
lɨntʃed	lɑ̃ɡid	laŋɡwido	laŋɡiðo	lɐ̃ŋɡwidʊ	laŋɡwɪdʊm
liŋɡɔaɾe	lɑ̃ɡœʁ	laŋɡwore	laŋɡwoɾ	lɐ̃ŋɡoɹ	laŋɡwoːrɛm
lɨnos	lɛnø	lanozo	lanoso	lɐnozʊ	laːnoːsʊm
lanternə	-	-	linteɾna	-	lantɛrnam
-	lapidɛʁ	-	-	-	lapɪdaːrɪʊm
-	lapidasjɔ̃	lapidatsione	-	-	lapɪdaːtɪoːnɛm
lepəda	lapide	lapidare	lapiðaɾ	-	lapɪdaːrɛ
-	-	lapillo	-	-	lapɪllʊm
lespede	-	lapide	-	-	lapɪdɛm
-	laʁ	-	laɾðo	-	lardʊm
-	-	-	-	lɐɾəʒisɐ̃ʊ̃	larɡiːtɪoːnɛm
larɡ	-	larɡo	-	-	larɡʊm
-	-	larva	laɾβa	-	laːrwam
-	-	lazaɲɲa	-	-	lasanʊm
-	lasityd	-	-	-	lassɪtuːdɪnɛm
-	-	latʃʃaia	laθaɾ	lɐsaɹ	lassaːrɛ
-	la-	lasso	lasso	-	lassʊm
-	-	-	laðɾiʎo	lɐdɹiʎʊ	latɛrkʊlʊm
-	-	lateritsio	-	-	latɛriːkɪʊm
latifundiw	-	latifondo	latifundjo	lɐtifũŋdjʊ	laːtɪfʊndɪʊm
-	-	latitare	-	-	latɪtaːrɛ
-	latityd	latitudine	latitud	lɐtitudɨ	laːtɪtuːdɪnɛm
lətra	ladʁ	latrare	laðɾaɾ	lɐdɹaɹ	latroːnɛm
lat	le	lato	laðo	ladʊ	laːtʊm
-	-	-	-	laʊdɐsɐ̃ʊ̃	laʊdaːtɪoːnɛm
ləudətor	-	lodatore	-	-	laʊdaːtoːrɛm
-	loʁea	laureato	-	-	laʊrɛaːtʊm
-	-	laurotʃerazo	laʊɾoθeɾaso	-	laʊrɔkɛrasʊm
laur	-	lauro	laʊɾel	luwɾeɪɾʊ	laʊrʊm
laudə	los	lɔde	laʊðe	laʊdɐ	laʊdɛm
-	-	latomia	-	-	laʊtʊmɪam
-	-	lavatsione	laβaθjon	lɐvɐsɐ̃ʊ̃	lawaːtɪoːnɛm
-	lavwaʁ	lavatojo	laβatoɾjo	lɐvɐtɔɾjʊ	lawaːtoːrɪʊm
-	lave	-	-	-	lawɛrɛm
laks	laːʃ	lasso	laxa	-	laksʊm
lektikə	-	lettiɡa	letʃiɣa	-	lɛktiːkam
lektor	lɛktœʁ	lettore	lektoɾ	leɪtoɹ	leːktoːrɛm
-	litjɛʁ	-	-	liteɪɾɐ	lɛktʊaːrɪʊm
-	li	lɛtto	letʃo	leɪtʊ	leːktʊm
-	-	-	-	ledʊ	lɛdoːnɛm
leal	leɡal	leale	leal	liɑl	leːɡaːlɛm
-	leɡa	leɡato	-	leɡadʊ	leːɡaːtʊm
-	liʁ	lɛdʒʒere	leeɾ	leɹ	lɛɡɛrɛ
-	-	leɡulɛio	-	leɡuleʒʊ	leːɡʊleːjʊm
-	lɛm	lɛmma	lema	-	lɛmma
lin	-	lɛne	lene	-	leːnɛm
-	-	-	leniðad	-	leːnɪtaːtɛm
lent	lɑ̃	lɛnto	lɛnto	leɪŋtʊ	lɛntʊm
-	-	leonato	-	-	lɛoːnaːtʊm
leopard	leopaʁ	leopardo	leopaɾðo	-	lɛɔpardʊm
-	-	lebbra	lepɾa	lɛpɹɐ	lɛpram
-	-	leprozo	lepɾoso	-	lɛproːsʊm
-	leviʒe	leviɡare	leβiɣaɾ	-	lɛwɪɡaːrɛ
ledʒe	lwa	ledʒʒe	leɪ	leɪ	leːɡɛm
nivel	nivo	livɛllo	niβel	nivɛl	liːbɛllam
libelulə	libɛlyl	libɛllula	liβelula	libɛlulɐ	liːbɛllʊlam
-	libɛl	-	liβelo	libɛlʊ	lɪbɛllʊm
liber	livʁ	libro	liβɾo	livɹʊ	liːbɛrʊm
-	libeʁalite	liberalita	liβeɾaliðad	libɨɾɐlidadɨ	liːbɛraːlɪtaːtɛm
libeɾatsje	libeʁasjɔ̃	liberatsione	liβeɾaθjon	livɹɐsɐ̃ʊ̃	liːbɛraːtɪoːnɛm
-	libeʁatœʁ	liberatore	liβɾaðoɾ	livɹɐdoɹ	liːbɛraːtoːrɛm
-	libido	libido	liβiðo	-	lɪbiːdɪnɛm
-	-	libare	liβaɾ	-	liːbaːrɛ
librar	libʁɛʁ	libraio	liβɾeɾo	livɹeɪɾʊ	lɪbraːrɪʊm
-	libʁasjɔ̃	-	liβɾaθjon	-	liːbraːtɪoːnɛm
-	lwaziʁ	-	-	lɐzeɹ	lɪkeːrɛ
-	liʃɛn	-	liken	likeɪŋ	liːkʰeːna
-	liktœʁ	littore	liktoɾ	-	liːktoːrɛm
-	ljɛ̃	-	-	-	lɪeːnɛm
-	ljɛ̃	leɡame	-	-	lɪɡaːmɛn
leɡəmɨnt	liɡamɑ̃	leɡamento	liɣamɛnto	liɡɐmeɪŋtʊ	lɪɡaːmɛntʊm
-	ljɛzɔ̃	liɡatsione	liɣaθjon	liɡɐsɐ̃ʊ̃	lɪɡaːtɪoːnɛm
lemnar	lɛnje	-	leɲeɾo	leɲeɪɾʊ	lɪŋnaːrɪʊm
-	-	-	leɲaðoɾ	leɲɐdoɹ	lɪŋnaːtoːrɛm
-	-	liɲeo	-	-	lɪŋnɛʊm
-	-	-	leɲaɾ	lɨɲaɹ	lɪŋnaːriː
-	-	liɡustro	-	-	lɪɡʊstrʊm
-	lim	lima	lima	limɐ	liːmam
-	limas	limatʃʃa	limaθa	leʒmɐ	liːmaːkɛm
-	-	limine	limen	-	liːmɛn
-	-	limitare	lindaɾ	liŋdaɹ	liːmɪtaːrɛ
-	-	limitrofo	limitɾofe	limitɹufɨ	liːmɪtrɔpʰʊm
ima	lime	limare	limaɾ	limaɹ	liːmaːrɛ
imos	-	limozo	limoso	limozʊ	liːmoːsʊm
limpede	lɛ̃pid	limpido	limpjo	limpʊ	lɪmpɪdʊm
im	-	limo	limo	limʊ	liːmʊm
inar	-	-	lineɾo	liɲeɪɾʊ	liːnaːrɪʊm
linje	liɲ	linea	linea	liɲɐ	liːnɛam
-	lineam	-	lineamɛnto	-	liːnɛaːmɛntʊm
-	-	lineare	lineaɾ	-	liːnɛaːrɛ
-	lɛ̃ʒ	lino	lineo	liniʊ	liːnɛʊm
liŋdʒe	-	-	-	-	lɪŋɡɛrɛ
liŋɡuɾə	-	liŋɡula	-	-	lɪŋɡʊlam
luntre	-	-	-	-	lɪntrɛm
-	-	-	liɛnθo	-	lɪntɛʊm
-	-	likwame	-	-	lɪkwaːmɛn
-	-	lite	lid	lidɨ	liːtɛm
-	-	litiɡare	litiɣaɾ	litiɡaɹ	liːtɪɡaːrɛ
-	-	-	litaɾ	litaɹ	lɪtaːrɛ
liteɾə	lɛtʁ	lɛttera	letɾa	letɹɐ	lɪttɛram
-	lityʁʒi	liturdʒia	lituɾxja	lituɾəʒiɐ	liːtuːrɡɪam
-	-	-	liβoɾ	-	liːwoːrɛm
lokal	lokal	lokale	luɣaɾ	luɡaɹ	lɔkaːlɛm
-	lwaje	-	-	-	lɔkaːrɪʊm
lokatsje	lokasjɔ̃	lokatsione	lokaθjon	lukɐsɐ̃ʊ̃	lɔkaːtɪoːnɛm
-	-	lotʃɛllo	luθiʎo	-	lɔkɛllʊm
-	lwe	lokare	loɣaɾ	-	lɔkaːrɛ
-	-	-	-	lɔkulʊ	lɔkʊlʊm
-	lokysjɔ̃	lokutsione	-	-	lɔkuːtɪoːnɛm
-	lokytœʁ	-	lokutoɾ	lukutoɹ	lɔkuːtoːrɛm
-	-	ledʒʒio	-	-	lɔɡeːʊm
-	-	loɡomakia	-	-	lɔɡɔmakʰɪam
-	-	-	-	lulɐ	loːliːɡɪnɛm
-	-	lɔʎo	xojo	ʒoɪʊ	lɔlɪʊm
-	-	londʒɛvo	loŋxeβo	luŋʒɛvʊ	lɔŋɡaɪwʊm
-	lɔ̃ɡanimite	loŋɡanimita	loŋɡanimiðad	luŋɡɐnimidadɨ	lɔŋɡanɪmɪtaːtɛm
-	-	londʒinkwita	loŋxinkiðad	luŋʒiŋkidadɨ	lɔŋɡɪŋkwɪtaːtɛm
-	lɔ̃ʒityd	londʒitudine	-	luŋʒitudɨ	lɔŋɡɪtuːdɪnɛm
-	-	-	lokwaθiðad	-	lɔkwaːkɪtaːtɛm
lokvatʃe	lokas	lokwatʃe	lokwaθ	lukwaʃ	lɔkwaːkɛm
loɾikə	-	lɔrika	loɾiɣa	luɾiɡɐ	loːriːkam
-	-	-	-	lɔɾʊ	loːrʊm
-	lybʁisite	lubritʃita	-	-	luːbrɪkɪtaːtɛm
luneka	-	lubrikare	luβɾikaɾ	lubɹikaɹ	luːbrɪkaːrɛ
-	lybʁik	lubriko	luβɾiko	lubɹikʊ	luːbrɪkʊm
lukanikə	-	luɡaniɡa	-	-	luːkaːnɪkam
lutʃernə	lyzɛʁn	lutʃɛrna	luθeɾna	luzɛɾənɐ	lʊkɛrnam
lutʃed	lysid	lutʃido	luθjo	luzjʊ	luːkɪdʊm
lutʃifer	lysife	lutʃifero	luθifeɾo	lusifɨɾʊ	luːkɪfɛrʊm
-	-	lutʃʃo	luθjo	-	luːkɪʊm
lukra	-	lukrare	lukɾaɾ	lukɹaɹ	lʊkraːriː
lukru	lykʁ	lukro	loɣɾo	lɔɡɹʊ	lʊkrʊm
lupta	lyte	lottare	lutʃaɾ	lutaɹ	lʊktaːriː
-	-	lutto	luto	lutʊ	luːktʊm
-	-	-	lukuβɾaθjon	lukubɹɐsɐ̃ʊ̃	luːkʊbraːtɪoːnɛm
lukra	-	-	lukuβɾaɾ	lubɹiɡaɹ	luːkʊbraːrɛ
-	-	lukulɛnto	-	-	luːkʊlɛntʊm
-	-	lukumone	-	-	lʊkʊmoːnɛm
-	-	luɡano	-	-	luːkʊm
-	-	ludibrio	luðiβɾio	-	luːdiːbrɪʊm
-	-	-	luiɾ	-	luːdɛrɛ
-	lɔ̃b	lombo	lomo	lombʊ	lʊmbʊm
lumɨnaɾe	lyminɛʁ	luminaria	luminaɾja	luminaɾjɐ	luːmɪnaːrɛ
lumina	lymine	luminare	luminaɾ	luminaɹ	luːmɪnaːrɛ
luminos	lyminø	luminozo	luminoso	luminozʊ	luːmɪnoːsʊm
-	lynɛʁ	lunare	lunaɾ	luaɹ	luːnaːrɛm
-	lynɛzɔ̃	lunatsione	-	-	luːnaːtɪoːnɛm
-	lynyl	lunula	-	-	luːnʊlam
-	luv	lupa	loβa	lobɐ	lʊpam
-	lypanaʁ	lupanare	lupanaɾ	lupɐnaɹ	lʊpaːnar
lupin	lypɛ̃	-	lupino	lupinʊ	lʊpiːnʊm
-	luʁ	lordo	-	ludɹʊ	luːrɪdʊm
-	-	uziɲɔlo	ruiseɲoɾ	ʁuwʃinɔl	lʊskɪnɪam
-	luʃ	losko	lusko	luʃkʊ	lʊskʊm
-	lystʁe	lustrare	lustɾaɾ	-	lʊstraːrɛ
-	-	lustro	lustɾo	luʃtɹʊ	lʊstrʊm
-	-	-	loθa	lowsɐ	luːtɛʊm
lutos	-	lotozo	loðoso	ludozʊ	lʊtoːsʊm
lutrə	lutʁ	lontra	lutɾia	loŋtɹɐ	lʊtram
lut	ly	lɔto	loðo	lodʊ	lʊtʊm
luks	lyks	luks	luks	luks	luːkɛm
-	-	-	luksaɾ	-	luːksaːrɛ
-	lyksyʁ	lussuria	luxuɾja	luʃuɾjɐ	lʊksʊrɪam
-	-	-	-	luʃuɾiozʊ	lʊksʊrɪoːsʊm
links	ɔ̃s	lintʃe	linθe	liŋsɨ	lyŋkɛm
-	liʁik	liriko	liɾiko	liɾikʊ	lyrɪkʊm
-	-	lirista	-	-	lyrɪsteːn
mətʃelar	-	matʃellaio	-	-	makɛllaːrɪʊm
mətʃel	-	matʃɛllo	maθelo	-	makɛllʊm
-	mɛzjɛʁ	-	-	-	maːkɛrɪam
mətʃina	maʃine	-	makinaɾ	mɐkinaɹ	maːkʰɪnaːriː
-	-	mattare	mataɾ	mɐtaɹ	maktaːrɛ
-	-	makkia	-	-	makʊlam
makula	makyle	makkjare	mantʃaɾ	mɐ̃ŋʃaɹ	makʊlaːrɛ
-	makylø	makkiozo	mantʃoso	-	makʊloːsʊm
-	-	madido	-	-	madɪdʊm
-	-	madore	-	-	madoːrɛm
-	-	miɲano	-	-	maɪnɪaːnʊm
-	-	mɛsto	mesto	mɛʃtʊ	maɪstʊm
-	maʒik	madʒiko	maxiko	maʒikʊ	maɡɪkʊm
-	-	maɲate	-	mɐɡnatɨ	maŋnaːtɛm
-	-	maɲɛzio	maɡnesjo	mɐɡnɛzjʊ	maŋneːsɪʊm
-	-	maɲitudo	maɡnitud	-	maŋnɪtuːdɪnɛm
-	-	maɲɲo	maɲo	mɐ̃ɲʊ	maŋnʊm
-	maʒ	maɡo	maɣo	maɡʊ	maɡʊm
-	-	majaleliɡurian	-	-	maːjaːlɛm
-	maʒɛste	maesta	maxestad	mɐʒɨʃtadɨ	majɛstaːtɛm
-	modiʁ	maledire	malðeθiɾ	mɑldizeɹ	malɛdiːkɛrɛ
-	malediksjɔ̃	-	malðiθjon	mɑldisɐ̃ʊ̃	malɛdɪktɪoːnɛm
-	malfɛʁ	malfare	malaθeɾ	-	malɛfakɛrɛ
-	malfɛtœʁ	malfattore	maletʃoɾ	mɑlfeɪtoɹ	malɛfaktoːrɛm
-	malefis	-	-	-	malɛfɪkɪʊm
meɾesɨn	-	-	-	-	malɛsaːnʊm
-	malɛ̃	maliɲɲo	maliɡno	mɐliɡnʊ	malɪŋnʊm
-	-	-	-	milɡɹadɐ	maːlɔɡraːnaːtʊm
-	malt	malta	-	-	maltʰam
-	mal	male	mal	mɑl	malʊm
-	-	kotoɲɲa	melokoton	-	maːlʊmkɔtoːnɪʊm
mər	-	mɛla	mela	-	maːlʊm
nalbə	mov	malva	malβa	mɑlvɐ	malwam
-	mamɛl	mammɛlla	mamila	mɐmilɐ	mamɪllam
-	-	mammona	-	-	mammoːnam
-	-	manfano	-	-	mampʰʊrɛm
-	-	-	manθeβo	mɐ̃ŋsebʊ	maŋkɪpɛm
-	mɑ̃sipasjɔ̃	-	manθipjo	mɐ̃ŋsipjʊ	maŋkɪpɪʊm
mɨnk	mɑ̃k	-	manko	mɐ̃ŋkʊ	maŋkʊm
-	mɑ̃de	mandare	mandaɾ	mɐ̃ŋdaɹ	mandaːrɛ
-	-	mandria	-	-	mandram
mɨnka	mɑ̃ʒe	mandʒare	maŋxaɾ	mɐ̃ŋʒaɹ	manduːkaːrɛ
mɨnea	manwaʁ	rimanɛre	maniɾ	-	maneːrɛ
mɨnekə	mɑ̃ʃ	manika	maŋɡa	mɐ̃ŋɡɐ	manɪkam
mɨneka	-	-	-	-	maːniːkaːrɛ
-	-	manifestare	-	mɐnifɨʃtaɹ	manɪfɛstaːrɛ
-	manifɛst	manifɛsto	manifjesto	-	manɪfɛstʊm
-	manipyl	manipolo	manipulo	-	manɪpʊlʊm
-	-	-	manaɾ	mɐnaɹ	maːnaːrɛ
-	mɛzɔ̃	mansione	mansjon	mɐ̃ŋsɐ̃ʊ̃	maːnsɪoːnɛm
-	mɑ̃syetyd	mansuetudine	manseðumbɾe	mɐ̃ŋsuɨtudɨ	maːnsʊeːtuːdɪnɛm
-	matɛ̃	-	-	mɐ̃ŋsʊ	maːnsʊeːtʊm
-	-	mantitʃe	-	-	mantɪkam
mɨner	manjɛʁ	mannaia	maneɾo	mɐneɪɾʊ	manʊaːrɪʊm
-	-	-	manaða	-	manʊaːtam
-	-	-	-	mɐnubiɑl	manʊbɪaːlɛm
-	-	manubrio	manuβɾio	-	manuːbrɪʊm
-	-	-	manumitiɾ	-	manuːmɪttɛrɛ
mentsine	mɛ̃tniʁ	mantenɛre	manteneɾ	mɐ̃ŋteɹ	manʊtɛneːrɛ
-	-	mappa	mapa	mapɐ	mappam
mɨrtʃed	-	martʃo	-	maɾəsidʊ	markɪdʊm
-	-	-	matʃo	-	markʊlʊm
-	-	marɡerita	maɾɣaɾita	-	marɡariːtam
-	maʁisk	mariska	-	-	marɪskam
-	maʁital	maritale	maɾiðal	mɐɾidɑl	mariːtaːlɛm
məɾita	maʁje	maritare	maɾiðaɾ	mɐɾidaɹ	mariːtaːrɛ
məɾit	maʁi	marito	maɾiðo	mɐɾidʊ	mariːtʊm
-	maʁ	marra	-	-	marram
-	-	marrubio	-	-	marrʊbɪʊm
-	-	marsupio	maɾsupjo	-	marsuːpɪʊm
-	maʁto	martɛllo	maɾtiʎo	mɐɾətɛlʊ	martɛllʊm
maɾe	-	-	-	-	marɛm
maskulin	maskylɛ̃	maskolino	maskulino	mɐʃkulinʊ	maskʊliːnʊm
maskul	maːl	maskio	matʃo	maʃʊ	maskʊlʊm
masə	mas	massa	masa	masɐ	massam
mesteakən	-	-	-	-	mastɪkʰɪnʊm
mətase	matas	matassa	maðexa	mɐdeɪʃɐ	mataksam
-	-	-	mateɾnal	-	maːtɛrnaːlɛm
-	matɛʁnite	maternita	mateɾniðad	-	maːtɛrnɪtaːtɛm
matern	matɛʁnɛl	matɛrno	mateɾno	mɐtɛɾənʊ	maːtɛrnʊm
-	-	madriɡale	-	-	maːtriːkaːlɛm
-	matʁisid	-	matɾiθiða	mɐtɹisidɐ	maːtrɪkiːdam
-	-	-	matɾiθiðjo	mɐtɹisidjʊ	maːtrɪkiːdɪʊm
-	matʁikyl	matrikola	matɾikula	mɐtɹikulɐ	maːtriːkʊlam
matrimoniw	matʁimwan	matrimɔnio	matɾimonjo	mɐtɹimɔnjʊ	maːtrɪmoːnɪʊm
-	-	-	matɾonal	mɐtɹunɑl	maːtroːnaːlɛm
-	nat	-	-	-	mattam
-	-	maturare	maðuɾaɾ	mɐduɾaɹ	maːtuːraːrɛ
matur	myːʁ	maturo	maðuɾo	mɐduɾʊ	maːtuːrʊm
-	matɛ̃	mattutino	matutino	-	maːtuːtiːnʊm
-	maksijɛʁ	maʃellare	-	-	maksɪllarɛm
-	-	meato	-	-	mɛaːtʊm
-	-	medjale	meðjal	-	mɛdɪaːlɛm
-	-	-	beðeɣambɾe	-	mɛdɪkaːmɛn
-	medikamɑ̃	medikamento	meðikamɛnto	medikɐmeɪŋtʊ	mɛdɪkaːmɛntʊm
-	-	medikatore	-	-	mɛdɪkaːtoːrɛm
meditʃinal	medisinal	meditʃinale	meðiθinal	medisinɑl	mɛdɪkiːnaːlɛm
-	meʒiʁ	medikare	meðikaɾ	medikaɹ	mɛdɪkaːrɛ
medja	mwaje	medjare	meðjaɾ	-	mɛdɪaːrɛ
-	-	-	meðjokɾe	mediukɹɨ	mɛdɪɔkrɛm
-	-	-	meðitaβundo	meditɐbũŋdʊ	mɛdɪtaːbʊndʊm
mediteɾan	meditɛʁane	mediterraneo	meðiteraneo	meditɨʁɐ̃niʊ	mɛdɪtɛrraːnɛʊm
mjez	-	mɛdzzo	meðjo	mɛdjʊ	mɛdɪʊm
-	-	-	meaɾ	miʒaɹ	meːjɛrɛ
-	mɛjœʁ	miʎore	mexoɾ	mɨʎɔɹ	mɛlɪoːrɛm
-	ameljoʁe	miʎorare	mexoɾaɾ	meʎuɾaɹ	mɛlɪoːraːrɛ
-	-	mellɛo	-	-	mɛllɛʊm
-	-	mellito	-	-	mɛlliːtʊm
-	məlɔ̃	melone	melon	mɨlɐ̃ʊ̃	meːloːnɛm
-	-	melodia	meloðia	meludiɐ	mɛloːdɪam
-	-	membranatʃeo	membɾanaθeo	-	mɛmbraːnaːkɛʊm
-	mɑ̃bʁanø	-	membɾanoso	-	mɛmbraːnɛʊm
-	-	mɛmore	-	-	mɛmɔrɛm
memoɾa	memoʁe	memorare	membɾaɾ	leɪmbɹaɹ	mɛmɔraːrɛ
-	mɑ̃dasjø	mendatʃo	-	-	mɛndaːkɪʊm
-	-	mendatʃe	-	meɪŋdasɨ	mɛndaːkɛm
-	-	mendelevio	-	-	mɛndɛleːwɪʊm
-	mɑ̃dje	mendikare	mendiɣaɾ	meɪŋdiɡaɹ	mɛndiːkaːrɛ
-	-	mendiko	mendiɣo	meɪŋdiɡʊ	mɛndiːkʊm
masə	mwaz	mɛnsa	mesa	mezɐ	meːnsam
-	-	-	-	mezaɾjʊ	meːnsaːrɪʊm
-	mwa	mɛze	mes	meʃ	meːnsɛm
məsuɾə	məzyʁ	mizura	mesuɾa	mezuɾɐ	meːnsuːram
məsuɾa	məzyʁe	mizurare	mesuɾaɾ	mezuɾaɹ	meːnsuːraːrɛ
-	-	mentastro	-	-	mɛntastrʊm
-	mɑ̃tyl	minkia	miŋɡa	-	mɛntʊlam
-	mɑ̃tɔ̃	mento	menton	meɪŋtʊ	mɛntʊm
-	-	-	-	meɾəkɐdoɹ	mɛrkaːtoːrɛm
-	-	-	meɾkaɾ	mɨɾəkaɹ	mɛrkaːriː
-	mɛʁd	mɛrda	mjeɾða	mɛɾədɐ	mɛrdam
meɾinde	-	merɛnda	-	meɾeɪŋdɐ	mɛrɛndam
meɾita	meʁite	meritare	meɾeθeɾ	meɾɨseɹ	mɛreːrɛ
-	-	meretritʃo	meɾetɾiθjo	meɾɨtɹisjʊ	mɛrɛtriːkɪʊm
-	-	meretritʃe	meɾetɾiθ	meɾɨtɹiʃ	mɛrɛtriːkɛm
merdʒe	-	mɛrdʒere	meɾxeɾ	-	mɛrɡɛrɛ
-	-	maɾaŋɡone	somoɾɣuxo	meɾəɡuʎʊ	mɛrɡʊm
-	-	-	-	meɾidjʊ	mɛriːdɪɛm
meɾiza	-	meridʒʒare	amaɾiθaɾ	-	mɛriːdɪaːrɛ
meɾidjonal	meʁidjonal	meridionale	meɾiðjonal	meɾidiunɑl	mɛriːdɪoːnaːlɛm
-	-	meritɔrio	meɾitoɾjo	meɾitɔɾjʊ	mɛrɪtoːrɪʊm
-	meʁit	mɛrito	meɾito	mɛɾitʊ	mɛrɪtʊm
-	-	mɛro	meɾo	mɛɾʊ	mɛrʊm
-	-	mɛrtʃe	-	meɾəsɨ	mɛrkɛm
masə	mwaz	-	mesa	mezɐ	meːsam
-	nɛfl	nɛspola	nispeɾo	neʃpɨɾɐ	mɛspɪlʊm
-	mwasɔ̃	-	-	-	mɛssɪoːnɛm
-	-	mɛsse	mjes	mɛsɨ	mɛssɛm
-	-	meta	meta	metɐ	meːtam
-	metalifɛʁ	metallifero	-	-	mɛtallɪfɛrʊm
metal	metal	metallo	metal	mɨtɑl	mɛtallʊm
-	metikylø	metikolozo	metikuloso	metikulozʊ	mɛtɪkʊloːsʊm
-	-	-	meðiɾ	mɨdiɹ	meːtiːriː
-	-	mjetere	-	-	mɛtɛrɛ
-	mɛtʁ	metro	metɾika	-	mɛtrʊm
-	-	-	mjeðo	medʊ	mɛtʊm
mikə	miʃ	mika	mika	mikɐ	miːkam
-	-	ammikkare	-	-	mɪkaːrɛ
miɡraɾe	emiɡʁe	miɡrare	-	miɡɹaɹ	mɪɡraːrɛ
-	-	milite	milite	militɨ	miːlɪtɛm
-	miljɛʁ	-	-	-	mɪlɪaːrɪʊm
-	milite	militare	militaɾ	militaɹ	miːlɪtaːrɛ
mie	mil	miʎa	miʎa	mil	miːllɪa
-	-	-	milesimo	-	miːlleːsɪmʊm
-	-	miʎaio	mixeɾo	miliaɾjʊ	miːllɪaːrɪʊm
-	-	miliare	miʎiaɾjo	miʎeɪɾʊ	miːllɪaːrɪʊm
-	mənas	minatʃʃa	amenaθa	minaʃ	mɪnaːkɛm
-	-	mindʒere	miŋxeɾ	-	mɪŋɡɛrɛ
minister	metje	mestiɛre	mesteɾ	mɨʃteɹ	mɪnɪstɛrɪʊm
mɨna	məne	minore	minoɾ	mɨnɔɹ	mɪnoːrɛm
-	minoʁe	-	minoɾaɾ	-	mɪnoːraːrɛ
-	-	minuire	minwiɾ	minuiɹ	mɪnʊɛrɛ
-	mənyiz	minudʒia	-	miusɐ	mɪnuːtɪam
-	mɛʁvɛj	meraviʎa	maɾaβiʎa	mɐɾɐviʎɐ	miːraːbɪlɛm
miɾakol	miʁakl	mirakolo	milaɣɾo	milaɡɹɨ	miːraːkʊlʊm
-	miʁifik	-	-	-	miːrɪfɪkʊm
-	-	miʃellaneo	misθelaneo	-	mɪskɛllaːnɛʊm
-	-	miʃɛla	-	-	mɪskɛllʊm
meʃte	-	meʃere	meθeɾ	mɨʃeɹ	mɪskeːrɛ
miʃel	-	-	-	-	mɪsɛllʊm
-	-	-	miseɾaβle	-	mɪsɛraːbɪlɛm
-	-	mistura	mestuɾa	miʃtuɾɐ	mɪstuːram
-	mitiɡasjɔ̃	mitiɡatsione	mitiɣaθjon	mitiɡɐsɐ̃ʊ̃	miːtɪɡaːtɪoːnɛm
-	mitiʒe	mitiɡare	mitiɣaɾ	-	miːtɪɡaːrɛ
-	-	mite	-	-	miːtɛm
-	mɛtʁ	mettere	meteɾ	mɨteɹ	mɪttɛrɛ
mistrets	meti	metitʃʃo	mestiθo	meʃtisʊ	mɪkstiːkɪʊm
-	mikssjɔ̃	-	mikstjon	-	mɪkstɪoːnɛm
-	modeʁatœʁ	moderatore	moðeɾaðoɾ	mudɨɾɐdoɹ	mɔdɛraːtoːrɛm
-	modeʁe	moderare	moðeɾaɾ	mudɨɾaɹ	mɔdɛraːriː
-	modik	mɔdiko	moðiko	mɔdikʊ	mɔdɪkʊm
-	myid	motsso	mojo	moɪʊ	mɔdɪʊm
-	modyle	modulare	moðulaɾ	mudulaɹ	mɔdʊlaːriː
-	-	molare	molaɾ	mulaɹ	mɔlaːrɛm
-	molekyl	molɛkola	molekula	mulɛkulɐ	moːlɛkʊlam
-	-	-	-	mulɛʃtʊ	mɔlɛstʊm
-	mønje	-	molineɾo	muleɪɾʊ	mɔliːnaːrɪʊm
-	mulɛ̃	mulino	molino	muiɲʊ	mɔliːnʊm
muja	muje	mollire	moxaɾ	muʎaɹ	mɔlliːrɛ
moleatsə	-	molletssa	moʎeθa	mulezɐ	mɔllɪtɪam
-	-	-	moʎeθ	mulisjɨ	mɔllɪtɪɛm
-	mudʁ	-	moleɾ	mueɹ	mɔlɛrɛ
mɨnəstiɾe	monastɛʁ	monastɛro	monasteɾjo	muʃteɪɾʊ	mɔnasteːrɪʊm
-	-	-	muɲiɾ	muniɹ	mɔneːrɛ
monedə	mɔnɛ	moneta	moneða	muɛdɐ	mɔneːtam
-	-	monopɔlio	-	-	mɔnɔpoːlɪʊm
mustra	mɔ̃tʁe	mostrare	mostɾaɾ	muʃtɹaɹ	moːnstraːrɛ
-	mɔ̃stʁyø	mostruozo	-	-	moːnstrʊoːsʊm
-	mɔ̃taɲø	montaɲozo	montaɲoso	muŋtɐ̃ɲozʊ	mɔntaːnɪoːsʊm
muntos	-	montuozo	montwoso	muŋtwozʊ	mɔntʊoːsʊm
-	-	-	moɾaliðad	muɾɐlidadɨ	moːraːlɪtaːtɛm
morb	mɔʁv	mɔrbo	moɾβo	moɾəbʊ	mɔrbʊm
-	mɔʁdaʃ	mordatʃe	moɾðaθ	muɾədaʃ	mɔrdaːkɛm
-	-	mɔrdere	moɾðeɾ	muɾədeɹ	mɔrdeːrɛ
muɾibund	moʁibɔ̃	moribondo	moɾiβundo	muɾibũŋdʊ	mɔrɪbʊndʊm
